ts_code,symbol,name,area,industry
688032.SH,688032,禾迈股份,浙江,电气设备
688033.SH,688033,天宜新材,北京,电气设备
688035.SH,688035,德邦科技,山东,半导体
688036.SH,688036,传音控股,深圳,通信设备
688037.SH,688037,芯源微,辽宁,半导体
688038.SH,688038,中科通达,湖北,软件服务
688039.SH,688039,当虹科技,浙江,软件服务
688041.SH,688041,海光信息,天津,半导体
688045.SH,688045,必易微,深圳,半导体
688046.SH,688046,药康生物,江苏,生物制药
688047.SH,688047,龙芯中科,北京,半导体
688048.SH,688048,长光华芯,江苏,半导体
688049.SH,688049,炬芯科技,广东,半导体
688050.SH,688050,爱博医疗,北京,医疗保健
688051.SH,688051,佳华科技,北京,软件服务
688052.SH,688052,纳芯微,江苏,半导体
688053.SH,688053,思科瑞,四川,元器件
688055.SH,688055,龙腾光电,江苏,元器件
688056.SH,688056,莱伯泰科,北京,电器仪表
688057.SH,688057,金达莱,江西,环境保护
688058.SH,688058,宝兰德,北京,软件服务
688059.SH,688059,华锐精密,湖南,机械基件
688060.SH,688060,云涌科技,江苏,IT设备
688061.SH,688061,灿瑞科技,上海,半导体
688062.SH,688062,迈威生物-U,上海,生物制药
688063.SH,688063,派能科技,上海,电气设备
688065.SH,688065,凯赛生物,上海,化工原料
688066.SH,688066,航天宏图,北京,软件服务
688067.SH,688067,爱威科技,湖南,医疗保健
688068.SH,688068,热景生物,北京,医疗保健
688069.SH,688069,德林海,江苏,环境保护
688070.SH,688070,纵横股份,四川,航空
688071.SH,688071,华依科技,上海,专用机械
688072.SH,688072,拓荆科技,辽宁,半导体
688073.SH,688073,毕得医药,上海,化学制药
688075.SH,688075,安旭生物,浙江,医疗保健
688076.SH,688076,ST诺泰,江苏,生物制药
688077.SH,688077,大地熊,安徽,矿物制品
688078.SH,688078,龙软科技,北京,软件服务
688079.SH,688079,美迪凯,浙江,元器件
688080.SH,688080,映翰通,北京,通信设备
688081.SH,688081,兴图新科,湖北,软件服务
688082.SH,688082,盛美上海,上海,半导体
688083.SH,688083,中望软件,广东,软件服务
688084.SH,688084,晶品特装,北京,专用机械
688085.SH,688085,三友医疗,上海,医疗保健
688087.SH,688087,英科再生,山东,环境保护
688088.SH,688088,虹软科技,浙江,软件服务
688089.SH,688089,嘉必优,湖北,食品
688090.SH,688090,瑞松科技,广东,专用机械
688091.SH,688091,上海谊众,上海,化学制药
688092.SH,688092,爱科科技,浙江,专用机械
688093.SH,688093,世华科技,江苏,化工原料
688095.SH,688095,福昕软件,福建,软件服务
688096.SH,688096,京源环保,江苏,环境保护
688097.SH,688097,博众精工,江苏,专用机械
688098.SH,688098,申联生物,上海,农业综合
688099.SH,688099,晶晨股份,上海,半导体
688100.SH,688100,威胜信息,湖南,通信设备
688101.SH,688101,三达膜,陕西,环境保护
688102.SH,688102,斯瑞新材,陕西,铜
688103.SH,688103,国力股份,江苏,元器件
688105.SH,688105,诺唯赞,江苏,生物制药
688106.SH,688106,金宏气体,江苏,化工原料
688107.SH,688107,安路科技,上海,半导体
688108.SH,688108,赛诺医疗,天津,医疗保健
688109.SH,688109,品茗科技,浙江,软件服务
688110.SH,688110,东芯股份,上海,半导体
688111.SH,688111,金山办公,北京,软件服务
688112.SH,688112,鼎阳科技,深圳,电器仪表
688113.SH,688113,联测科技,江苏,专用机械
688114.SH,688114,华大智造,深圳,医疗保健
688115.SH,688115,思林杰,广东,电器仪表
688116.SH,688116,天奈科技,江苏,化工原料
688117.SH,688117,圣诺生物,四川,生物制药
688118.SH,688118,普元信息,上海,软件服务
688119.SH,688119,中钢洛耐,河南,其他建材
688120.SH,688120,华海清科,天津,半导体
688121.SH,688121,卓然股份,上海,专用机械
688122.SH,688122,西部超导,陕西,小金属
688123.SH,688123,聚辰股份,上海,半导体
688125.SH,688125,安达智能,广东,专用机械
688126.SH,688126,沪硅产业,上海,半导体
688127.SH,688127,蓝特光学,浙江,元器件
688128.SH,688128,中国电研,广东,专用机械
688129.SH,688129,东来技术,上海,染料涂料
688130.SH,688130,晶华微,浙江,半导体
688131.SH,688131,皓元医药,上海,化学制药
688132.SH,688132,邦彦技术,深圳,通信设备
688133.SH,688133,泰坦科技,上海,化工原料
688135.SH,688135,利扬芯片,广东,半导体
688136.SH,688136,科兴制药,山东,生物制药
688137.SH,688137,近岸蛋白,江苏,生物制药
688138.SH,688138,清溢光电,深圳,半导体
688139.SH,688139,海尔生物,山东,医疗保健
688141.SH,688141,杰华特,浙江,半导体
688143.SH,688143,长盈通,湖北,通信设备
688146.SH,688146,中船特气,河北,半导体
688147.SH,688147,微导纳米,江苏,专用机械
688148.SH,688148,芳源股份,广东,电气设备
688150.SH,688150,莱特光电,陕西,元器件
688151.SH,688151,华强科技,湖北,医疗保健
688152.SH,688152,麒麟信安,湖南,软件服务
688153.SH,688153,唯捷创芯,天津,半导体
688155.SH,688155,先惠技术,上海,电气设备
688156.SH,688156,路德环境,湖北,饲料
688157.SH,688157,松井股份,湖南,染料涂料
688158.SH,688158,优刻得-W,上海,软件服务
688159.SH,688159,有方科技,深圳,通信设备
688160.SH,688160,步科股份,上海,电器仪表
688161.SH,688161,威高骨科,山东,医疗保健
688162.SH,688162,巨一科技,安徽,专用机械
688163.SH,688163,赛伦生物,上海,生物制药
688165.SH,688165,埃夫特-U,安徽,专用机械
688166.SH,688166,博瑞医药,江苏,化学制药
688167.SH,688167,炬光科技,陕西,元器件
688168.SH,688168,安博通,北京,软件服务
688169.SH,688169,石头科技,北京,家用电器
688170.SH,688170,德龙激光,江苏,专用机械
688171.SH,688171,纬德信息,广东,软件服务
688172.SH,688172,燕东微,北京,半导体
688173.SH,688173,希荻微,广东,半导体
688175.SH,688175,高凌信息,广东,通信设备
688176.SH,688176,亚虹医药-U,江苏,化学制药
688177.SH,688177,百奥泰,广东,生物制药
688178.SH,688178,万德斯,江苏,环境保护
688179.SH,688179,阿拉丁,上海,化学制药
688180.SH,688180,君实生物-U,上海,生物制药
688181.SH,688181,八亿时空,北京,元器件
688182.SH,688182,灿勤科技,江苏,通信设备
688183.SH,688183,生益电子,广东,元器件
688184.SH,688184,ST帕瓦,浙江,电气设备
688185.SH,688185,康希诺,天津,生物制药
688186.SH,688186,广大特材,江苏,特种钢
688187.SH,688187,时代电气,湖南,运输设备
688188.SH,688188,柏楚电子,上海,专用机械
688189.SH,688189,南新制药,湖南,化学制药
688190.SH,688190,云路股份,山东,矿物制品
688191.SH,688191,智洋创新,山东,软件服务
688192.SH,688192,迪哲医药-U,江苏,生物制药
688193.SH,688193,仁度生物,上海,医疗保健
688195.SH,688195,腾景科技,福建,元器件
688196.SH,688196,卓越新能,福建,环境保护
688197.SH,688197,首药控股-U,北京,化学制药
688198.SH,688198,佰仁医疗,北京,医疗保健
688199.SH,688199,久日新材,天津,化工原料
688200.SH,688200,华峰测控,北京,半导体
688201.SH,688201,信安世纪,北京,软件服务
688202.SH,688202,美迪西,上海,医疗保健
688203.SH,688203,海正生材,浙江,塑料
688205.SH,688205,德科立,江苏,通信设备
688206.SH,688206,概伦电子,上海,半导体
688207.SH,688207,格灵深瞳,北京,软件服务
688208.SH,688208,道通科技,深圳,IT设备
688209.SH,688209,英集芯,深圳,半导体
688210.SH,688210,统联精密,深圳,元器件
688211.SH,688211,中科微至,江苏,专用机械
688212.SH,688212,澳华内镜,上海,医疗保健
688213.SH,688213,思特威-W,上海,半导体
688215.SH,688215,瑞晟智能,浙江,专用机械
688216.SH,688216,气派科技,深圳,半导体
688217.SH,688217,睿昂基因,上海,医疗保健
688218.SH,688218,江苏北人,江苏,专用机械
688219.SH,688219,会通股份,安徽,塑料
688220.SH,688220,翱捷科技-U,上海,半导体
688221.SH,688221,前沿生物-U,江苏,生物制药
688222.SH,688222,成都先导,四川,化学制药
688223.SH,688223,晶科能源,江西,电气设备
688225.SH,688225,亚信安全,江苏,软件服务
688226.SH,688226,威腾电气,江苏,电气设备
688227.SH,688227,品高股份,广东,软件服务
688228.SH,688228,开普云,广东,软件服务
688229.SH,688229,博睿数据,北京,软件服务
688230.SH,688230,芯导科技,上海,半导体
688231.SH,688231,隆达股份,江苏,航空
688232.SH,688232,新点软件,江苏,软件服务
688233.SH,688233,神工股份,辽宁,半导体
688234.SH,688234,天岳先进,山东,半导体
688235.SH,688235,百济神州-U,北京,生物制药
688236.SH,688236,春立医疗,北京,医疗保健
688237.SH,688237,超卓航科,湖北,航空
688238.SH,688238,和元生物,上海,医疗保健
688239.SH,688239,航宇科技,贵州,航空
688244.SH,688244,永信至诚,北京,软件服务
688246.SH,688246,嘉和美康,北京,软件服务
688247.SH,688247,宣泰医药,上海,化学制药
688248.SH,688248,南网科技,广东,电气设备
688249.SH,688249,晶合集成,安徽,半导体
688251.SH,688251,井松智能,安徽,专用机械
688252.SH,688252,天德钰,深圳,半导体
688253.SH,688253,英诺特,北京,医疗保健
688255.SH,688255,凯尔达,浙江,机械基件
688256.SH,688256,寒武纪-U,北京,半导体
688257.SH,688257,新锐股份,江苏,机械基件
688258.SH,688258,卓易信息,江苏,软件服务
688259.SH,688259,创耀科技,江苏,半导体
688260.SH,688260,昀冢科技,江苏,元器件
688261.SH,688261,东微半导,江苏,半导体
688262.SH,688262,国芯科技,江苏,半导体
688265.SH,688265,南模生物,上海,医疗保健
688266.SH,688266,泽璟制药-U,江苏,生物制药
688267.SH,688267,中触媒,辽宁,化工原料
688268.SH,688268,华特气体,广东,化工原料
688269.SH,688269,凯立新材,陕西,化工原料
688270.SH,688270,臻镭科技,浙江,半导体
688271.SH,688271,联影医疗,上海,医疗保健
688272.SH,688272,富吉瑞,北京,元器件
688273.SH,688273,麦澜德,江苏,医疗保健
688275.SH,688275,万润新能,湖北,电气设备
688276.SH,688276,百克生物,吉林,生物制药
688277.SH,688277,天智航-U,北京,医疗保健
688278.SH,688278,特宝生物,福建,生物制药
688279.SH,688279,峰岹科技,深圳,半导体
688280.SH,688280,精进电动-UW,北京,汽车配件
688281.SH,688281,华秦科技,陕西,航空
688282.SH,688282,理工导航,北京,通信设备
688283.SH,688283,坤恒顺维,四川,电器仪表
688285.SH,688285,高铁电气,陕西,运输设备
688286.SH,688286,敏芯股份,江苏,半导体
688287.SH,688287,*ST观典,北京,航空
688288.SH,688288,鸿泉物联,浙江,IT设备
688289.SH,688289,圣湘生物,湖南,医疗保健
688290.SH,688290,景业智能,浙江,专用机械
688291.SH,688291,金橙子,北京,软件服务
688292.SH,688292,浩瀚深度,北京,通信设备
688293.SH,688293,奥浦迈,上海,生物制药
688295.SH,688295,中复神鹰,江苏,化纤
688296.SH,688296,和达科技,浙江,软件服务
688297.SH,688297,中无人机,四川,航空
688298.SH,688298,东方生物,浙江,医疗保健
688299.SH,688299,长阳科技,浙江,元器件
688300.SH,688300,联瑞新材,江苏,矿物制品
688301.SH,688301,奕瑞科技,上海,医疗保健
688302.SH,688302,海创药业-U,四川,生物制药
688303.SH,688303,大全能源,新疆,电气设备
688305.SH,688305,科德数控,辽宁,机床制造
688306.SH,688306,均普智能,浙江,专用机械
688307.SH,688307,中润光学,浙江,元器件
688308.SH,688308,欧科亿,湖南,机械基件
688309.SH,688309,恒誉环保,山东,环境保护
688310.SH,688310,迈得医疗,浙江,医疗保健
688311.SH,688311,盟升电子,四川,元器件
688312.SH,688312,燕麦科技,深圳,专用机械
688313.SH,688313,仕佳光子,河南,通信设备
688314.SH,688314,康拓医疗,陕西,医疗保健
688315.SH,688315,诺禾致源,北京,医疗保健
688316.SH,688316,青云科技-U,北京,软件服务
688317.SH,688317,之江生物,上海,医疗保健
688318.SH,688318,财富趋势,深圳,软件服务
688319.SH,688319,欧林生物,四川,生物制药
688320.SH,688320,禾川科技,浙江,电器仪表
688321.SH,688321,微芯生物,深圳,化学制药
688322.SH,688322,奥比中光-UW,深圳,元器件
688323.SH,688323,瑞华泰,深圳,塑料
688325.SH,688325,赛微微电,广东,半导体
688326.SH,688326,经纬恒润-W,北京,汽车配件
688327.SH,688327,云从科技-UW,广东,软件服务
688328.SH,688328,深科达,深圳,专用机械
688329.SH,688329,艾隆科技,江苏,专用机械
688330.SH,688330,宏力达,上海,电气设备
688331.SH,688331,荣昌生物,山东,生物制药
688332.SH,688332,中科蓝讯,深圳,半导体
688333.SH,688333,铂力特,陕西,机械基件
688334.SH,688334,西高院,陕西,电气设备
688335.SH,688335,复洁环保,上海,环境保护
688336.SH,688336,三生国健,上海,生物制药
688337.SH,688337,普源精电,江苏,电器仪表
688338.SH,688338,赛科希德,北京,医疗保健
688339.SH,688339,亿华通-U,北京,汽车配件
688343.SH,688343,云天励飞-U,深圳,软件服务
688345.SH,688345,博力威,广东,电气设备
688347.SH,688347,华虹公司,上海,半导体
688348.SH,688348,昱能科技,浙江,电气设备
688349.SH,688349,三一重能,北京,电气设备
688350.SH,688350,富淼科技,江苏,化工原料
688351.SH,688351,微电生理,上海,医疗保健
688352.SH,688352,颀中科技,安徽,半导体
688353.SH,688353,华盛锂电,江苏,化工原料
688355.SH,688355,明志科技,江苏,机械基件
688356.SH,688356,键凯科技,北京,化学制药
688357.SH,688357,建龙微纳,河南,化工原料
688358.SH,688358,祥生医疗,江苏,医疗保健
688359.SH,688359,三孚新科,广东,化工原料
688360.SH,688360,德马科技,浙江,机械基件
688361.SH,688361,中科飞测,深圳,半导体
688362.SH,688362,甬矽电子,浙江,半导体
688363.SH,688363,华熙生物,山东,医疗保健
688365.SH,688365,光云科技,浙江,软件服务
688366.SH,688366,昊海生科,上海,医疗保健
688367.SH,688367,工大高科,安徽,运输设备
688368.SH,688368,晶丰明源,上海,半导体
688369.SH,688369,致远互联,北京,软件服务
688370.SH,688370,丛麟科技,上海,环境保护
688371.SH,688371,菲沃泰,江苏,元器件
688372.SH,688372,伟测科技,上海,半导体
688373.SH,688373,盟科药业-U,上海,化学制药
688375.SH,688375,国博电子,江苏,元器件
688376.SH,688376,美埃科技,江苏,专用机械
688377.SH,688377,迪威尔,江苏,专用机械
688378.SH,688378,奥来德,吉林,专用机械
688379.SH,688379,华光新材,浙江,机械基件
688380.SH,688380,中微半导,深圳,半导体
688381.SH,688381,帝奥微,江苏,半导体
688382.SH,688382,益方生物-U,上海,生物制药
688383.SH,688383,新益昌,深圳,专用机械
688385.SH,688385,复旦微电,上海,半导体
688386.SH,688386,泛亚微透,江苏,化工原料
688387.SH,688387,信科移动-U,湖北,通信设备
688388.SH,688388,嘉元科技,广东,电气设备
688389.SH,688389,普门科技,深圳,医疗保健
688390.SH,688390,固德威,江苏,电气设备
688391.SH,688391,钜泉科技,上海,半导体
688392.SH,688392,骄成超声,上海,专用机械
688393.SH,688393,安必平,广东,医疗保健
688395.SH,688395,正弦电气,深圳,机械基件
688396.SH,688396,华润微,江苏,半导体
688398.SH,688398,赛特新材,福建,矿物制品
688399.SH,688399,硕世生物,江苏,医疗保健
688400.SH,688400,凌云光,北京,专用机械
